hotel_id,hotel_name,SOURCE,price,base_price,checkIn,checkOut,count,rating,Info,latitude,longitude
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,806.25,806.25,2025-01-15,2025-01-18,1073,4.5,,24.683914,46.68803
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,1650,1650,2025-01-15,2025-01-18,331,4.5,,24.738811,46.635284
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1226.25,,2025-01-15,2025-01-18,256,4,,,
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,648.75,648.75,2025-01-15,2025-01-18,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,798.75,753.75,2025-01-15,2025-01-18,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,753.75,566.25,2025-01-15,2025-01-18,239,4,,24.664728,46.71136
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1901.25,1901.25,2025-01-15,2025-01-18,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1282.5,1282.5,2025-01-15,2025-01-18,214,4.5,,24.742296,46.725163
16865982,Le Méridien Riyadh,LeMeridien.com,1968.75,,2025-01-15,2025-01-18,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
3514706,ibis Riyadh Olaya Street,Booking.com,427.5,427.5,2025-01-15,2025-01-18,430,3.5,,24.712132,46.67674
15215188,Fairmont Riyadh,Fairmont,2692.5,2010,2025-01-15,2025-01-18,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
3349253,Carawan Al Fahad Hotel,Booking.com,532.5,446.25,2025-01-15,2025-01-18,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2137.5,1091.25,2025-01-15,2025-01-18,338,4.5,,24.695637,46.683575
810042,Continent Al Waha Hotel,Booking.com,701.25,660,2025-01-15,2025-01-18,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,708.75,,2025-01-15,2025-01-18,407,4,"['Free breakfast available', 'Reserve now, pay at stay']",,
3250538,Al Mashreq Boutique Hotel,Booking.com,1166.25,783.75,2025-01-15,2025-01-18,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,615,615,2025-01-15,2025-01-18,189,4.5,,24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,566.25,521.25,2025-01-15,2025-01-18,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
16865982,Le Méridien Riyadh,Marriott,1968.75,1968.75,2025-01-15,2025-01-18,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
301864,Sheraton Riyadh Hotel & Towers,Booking.com,705,705,2025-01-15,2025-01-18,407,4,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
9720941,Burj Alhayah Hotel Suites Alfalah,Booking.com,390,,2025-01-15,2025-01-18,5,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,716.25,716.25,2025-01-15,2025-01-18,2,4.5,,24.779217,46.642143
15368089,IntercityHotel Riyadh Malaz,Booking.com,536.25,457.5,2025-01-15,2025-01-18,14,4,,,
25280776,Ramada By wyndham,Agoda.com,806.25,,2025-01-15,2025-01-18,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,502.5,502.5,2025-01-15,2025-01-18,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,90,75,2025-01-15,2025-01-18,2,5,,,
6164000,JW Marriott Hotel Riyadh,JW Marriott,2332.5,,2025-01-15,2025-01-18,669,4.5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-01-15,2025-01-18,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,592.5,532.5,2025-01-15,2025-01-18,70,3.5,,,
24001761,Warwick Riyadh,Agoda.com,487.5,,2025-01-15,2025-01-18,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-01-15,2025-01-18,2,2.5,,,
2366709,The Ritz-Carlton Riyadh,Booking.com,6630,3.75,2025-01-15,2025-01-18,1045,4.5,,,
23999395,Voyage Hotel,Booking.com,881.25,,2025-01-15,2025-01-18,3,3.5,,,
301864,Sheraton Riyadh Hotel & Towers,Sheraton.com,1518.75,,2025-02-02,2025-02-04,407,4,,,
24143026,Joudyan Hotel,Booking.com,963.75,832.5,2025-02-02,2025-02-04,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,982.5,982.5,2025-02-02,2025-02-04,1073,4.5,,24.683914,46.68803
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,828.75,828.75,2025-02-02,2025-02-04,499,4,,24.680237,46.690372
15239002,Shaza Riyadh,Booking.com,652.5,652.5,2025-02-02,2025-02-04,176,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.675924,46.7792
1486058,"Crowne Plaza Riyadh Palace, an IHG hotel",Booking.com,862.5,562.5,2025-02-02,2025-02-04,239,4,,24.664728,46.71136
26451032,The St. Regis Riyadh,StRegis.com,7327.5,,2025-02-02,2025-02-04,54,5,,,
299191,"InterContinental Riyadh, an IHG hotel",Booking.com,1691.25,1653.75,2025-02-02,2025-02-04,957,4.5,,24.666677,46.692158
17154823,"Crowne Plaza Riyadh al Waha, an IHG hotel",Booking.com,1443.75,1443.75,2025-02-02,2025-02-04,214,4.5,,24.742296,46.725163
3514706,ibis Riyadh Olaya Street,Booking.com,390,390,2025-02-02,2025-02-04,430,3.5,,24.712132,46.67674
3349253,Carawan Al Fahad Hotel,MakeMyTrip,517.5,457.5,2025-02-02,2025-02-04,54,4,"['Free breakfast available', 'Free cancellation']",24.711273,46.671043
810042,Continent Al Waha Hotel,Booking.com,753.75,708.75,2025-02-02,2025-02-04,407,4.5,"['Free breakfast available', 'Free cancellation']",24.680944,46.689484
2149240,Riyadh Airport Marriott Hotel,Marriott Hotels,1657.5,,2025-02-02,2025-02-04,256,4,,,
3250538,Al Mashreq Boutique Hotel,Booking.com,783.75,783.75,2025-02-02,2025-02-04,170,4.5,"['Free breakfast available', 'Free cancellation']",24.70452,46.655216
10131963,Spectrums Hotel Riyadh,Booking.com,611.25,611.25,2025-02-02,2025-02-04,189,4.5,,24.700665,46.678635
1748545,Executives Hotel - Olaya,Booking.com,543.75,528.75,2025-02-02,2025-02-04,165,4,"['Free breakfast available', 'Free cancellation']",24.70869,46.678
301864,Sheraton Riyadh Hotel & Towers,Booking.com,1518.75,1518.75,2025-02-02,2025-02-04,407,4,,,
28054092,Nova M Hotel Edge By Rotana,Booking.com,1031.25,975,2025-02-02,2025-02-04,2,4.5,,24.779217,46.642143
16865982,Le Méridien Riyadh,LeMeridien.com,2865,,2025-02-02,2025-02-04,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
25280776,Ramada By wyndham,Agoda.com,1038.75,,2025-02-02,2025-02-04,7,4,,,
26059301,Damac Tower Riyadh Luxury Apartments,Agoda.com,502.5,502.5,2025-02-02,2025-02-04,1,5,,24.709423,46.67273
27131550,Sands Inn Hostel,Booking.com,82.5,71.25,2025-02-02,2025-02-04,2,5,,,
3879255,OYO 146 Al Asemah Hotel,Expedia,266.25,266.25,2025-02-02,2025-02-04,3,3.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.641687,46.72113
1732120,Rand by Wandalus,Booking.com,656.25,543.75,2025-02-02,2025-02-04,70,3.5,,,
23569851,Fairmont Ramla Serviced Residences,all.accor.com,2280,,2025-02-02,2025-02-04,121,4.5,,,
24001761,Warwick Riyadh,Agoda.com,476.25,,2025-02-02,2025-02-04,5,2.5,,,
8470987,Al Oroba Hotel,Agoda.com,131.25,131.25,2025-02-02,2025-02-04,2,2.5,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,2051.25,2051.25,2025-02-02,2025-02-04,1626,4.5,,24.785522,46.72788
7789088,"Crowne Plaza Riyadh Rdc Hotel & Convention, An Ihg Hotel",Booking.com,2107.5,2107.5,2025-02-02,2025-02-04,331,4.5,,24.738811,46.635284
15215188,Fairmont Riyadh,Fairmont,2497.5,1860,2025-02-02,2025-02-04,220,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",24.808397,46.71805
26451032,The St. Regis Riyadh,StRegis.com,7327.5,,2025-02-02,2025-02-04,54,5,,,
5994700,Narcissus Hotel & Spa Riyadh,Booking.com,2171.25,1912.5,2025-02-02,2025-02-04,338,4.5,,24.695637,46.683575
2366709,The Ritz-Carlton Riyadh,Booking.com,5426.25,3.75,2025-02-02,2025-02-04,1045,4.5,,,
16865982,Le Méridien Riyadh,Booking.com,2865,2865,2025-02-02,2025-02-04,78,4.5,"['Free breakfast available', 'Free cancellation • Reserve now, pay at stay']",,
15368089,IntercityHotel Riyadh Malaz,Booking.com,1845,1425,2025-02-02,2025-02-04,14,4,,,
9702375,Rosh Rayhaan by Rotana,Official Site,,1203.75,2025-02-02,2025-02-04,1311,4.5,,24.700346,46.682137
6164000,JW Marriott Hotel Riyadh,JW Marriott,2748.75,,2025-02-02,2025-02-04,669,4.5,,,
15756839,Hilton Riyadh Hotel & Residences,Booking.com,1845,1845,2025-02-05,2025-02-06,1626,4.5,,24.785522,46.72788
24143026,Joudyan Hotel,Booking.com,963.75,840,2025-02-05,2025-02-06,317,5,"['Free breakfast available', 'Free cancellation']",24.713552,46.675297
969150,"Holiday Inn Riyadh - al Qasr, an IHG hotel",Booking.com,993.75,993.75,2025-02-05,2025-02-06,1073,4.5,,24.683914,46.68803
299190,"Holiday Inn Riyadh - Olaya, an IHG hotel",Booking.com,791.25,791.25,2025-02-05,2025-02-06,499,4,,24.680237,46.690372
